type,frame,parent,children,x,y,tid,from,to
division,14,4759.0,6034;6035,1228.4474753337201,633.6134648868253,,,
division,14,4766.0,6036;6037,152.25965379494008,641.7230359520639,,,
division,14,4767.0,6038;6039,690.8974540311174,640.1683168316831,,,
division,14,4771.0,6040,335.4617543859649,643.7101754385965,,,
division,14,4773.0,6041;6042,1187.8838203848895,645.4169636493228,,,
division,14,4777.0,6043,67.99206978588421,657.7002379064235,,,
division,14,4780.0,6044;6045,266.523497917906,656.3224271267103,,,
division,14,4781.0,6046;6047,1505.6656325405033,671.6645984143399,,,
division,14,4790.0,6048;6049,1636.5789930555557,659.2534722222222,,,
division,14,4791.0,6050;6051,1057.1597005614474,664.5115408608858,,,
division,14,4793.0,6052,549.8538704581358,670.4593206951026,,,
division,14,4794.0,6053;6054,944.5422993492408,665.9038322487346,,,
division,14,4796.0,6055;6056,652.8954298993028,673.6026336173509,,,
division,14,4797.0,6057;6058,1395.756332320162,681.226443768997,,,
division,14,4800.0,6059;6060,1156.102290076336,675.7226463104325,,,
division,14,4801.0,6061;6062,1328.7555373256769,667.940935192781,,,
division,14,4806.0,6063,982.8418674698795,672.3825301204819,,,
division,14,4811.0,6064;6065,392.0529897909577,689.4919786096257,,,
division,14,4819.0,6066,1006.8148148148148,697.1116255144033,,,
division,14,4820.0,6067,677.3495203836931,699.2703836930456,,,
division,14,4822.0,6068;6069,1293.1083333333333,693.0566666666666,,,
division,14,4823.0,6070;6071,113.56987295825772,693.6721113127646,,,
division,14,4825.0,6072,1181.7294853963838,701.0368567454798,,,
division,14,4836.0,6073;6074,187.12405699916178,704.8658843252305,,,
division,14,4844.0,6075;6076,48.54958100558659,721.8240223463687,,,
division,14,4849.0,6077;6078,1357.6097142857143,726.2725714285714,,,
division,14,4854.0,6079;6080,1659.0221027479092,727.7556750298686,,,
division,14,4855.0,6081;6082,301.5474268415742,731.0146316851665,,,
division,14,4860.0,6083;6084,962.8887155486219,734.9199167966718,,,
division,14,4862.0,6085;6086,1482.1050995024875,739.304104477612,,,
division,14,4866.0,6087;6088,403.6003541912633,738.7538370720189,,,
division,14,4867.0,6089,1000.4451097804391,745.1942781104458,,,
division,14,4871.0,6090;6091,1436.36165273909,750.0232126276694,,,
division,14,4878.0,6092;6093,601.0977828311541,755.2268334280841,,,
division,14,4879.0,6094;6095,758.3491603937464,753.8812970469021,,,
division,14,4880.0,6096;6097,1287.926536731634,770.1784107946027,,,
division,14,4886.0,6098;6099,489.9304139172166,761.2135572885423,,,
division,14,4887.0,6100,1036.7431818181817,756.6488636363637,,,
division,14,4894.0,6101;6102,1719.4139834406624,764.6504139834407,,,
division,14,4896.0,6103;6104,233.35067873303169,761.6493212669683,,,
division,14,4903.0,6105;6106,1352.3876276958001,776.9801362088535,,,
division,14,4904.0,6107;6108,1552.8408953418027,774.7126436781609,,,
division,14,4907.0,6109,1455.3859416445623,790.6657824933687,,,
division,14,4908.0,6110;6111,1155.2327586206898,779.2466843501327,,,
division,14,4911.0,6112;6113,584.5351170568562,796.9966555183946,,,
division,14,4913.0,6114,1493.7203151378728,794.3224535734383,,,
division,14,4915.0,6115,1385.2460227272727,788.8363636363637,,,
division,14,4916.0,6116;6117,827.6130434782609,786.3108695652174,,,
division,14,4918.0,6118;6119,992.078947368421,785.3684210526316,,,
division,14,4922.0,6120;6121,1642.1014784946237,796.5369623655914,,,
division,14,4923.0,6122;6123,1259.0194532071503,802.2812828601473,,,
division,14,4932.0,6124,1314.4460122699386,804.4687116564418,,,
division,14,4939.0,6125,1522.0236559139785,816.1338709677419,,,
division,14,4943.0,6126;6127,955.725935828877,813.341577540107,,,
division,14,4945.0,6128;6129,754.5753753753754,816.1573573573573,,,
division,14,4949.0,6130;6131,1159.0921625544267,819.0007256894049,,,
division,14,4951.0,6132,795.3410969196093,821.1352366641623,,,
division,14,4955.0,6133,1186.5247524752476,838.4779977997799,,,
division,14,4961.0,6134;6135,1732.9122615803815,839.2059945504087,,,
division,14,4963.0,6136;6137,327.6239863422962,835.9492104139991,,,
division,14,4965.0,6138;6139,704.1367741935484,833.4309677419354,,,
division,14,4977.0,6140,1596.023079697079,861.7122250270465,,,
division,14,4988.0,6141;6142,856.9330065359477,852.3322440087146,,,
division,14,4990.0,6143,729.1504854368932,858.5333737864078,,,
division,14,4994.0,6144;6145,394.8022440392707,869.5278167367929,,,
division,14,5003.0,6146;6147,1353.1184701492537,873.6436567164179,,,
division,14,5005.0,6148;6149,1780.2721893491125,883.5254437869822,,,
division,14,5009.0,6150;6151,1290.534840793724,889.4420858329488,,,
division,14,5019.0,6152;6153,1179.0872653475394,884.21867072552,,,
division,14,5020.0,6154;6155,1703.6732070365358,886.7746955345061,,,
division,14,5022.0,6156,429.0271739130435,889.9631642512078,,,
division,14,5024.0,6157,514.5858633776091,888.1503795066413,,,
division,14,5026.0,6158;6159,162.2544156332206,897.4175122134536,,,
division,14,5031.0,6160,1322.1789137380192,905.2837060702875,,,
division,14,5036.0,6161;6162,375.3699115044248,903.3238938053097,,,
division,14,5043.0,6163,1709.6100278551532,923.766016713092,,,
division,14,5048.0,6164;6165,1751.5588447653429,918.1848375451264,,,
division,14,5050.0,6166;6167,940.6537250786988,918.6610703043023,,,
division,14,5054.0,6168;6169,226.86450540315877,920.9476309226933,,,
division,14,5056.0,6170;6171,1429.1363881401617,927.1762803234501,,,
division,14,5057.0,6172;6173,1597.4760638297873,930.6682180851063,,,
division,14,5060.0,6174;6175,852.7580327868852,922.2570491803278,,,
division,14,5061.0,6176,1783.8285256410256,928.2892628205128,,,
division,14,5063.0,6177;6178,1494.795166163142,941.1365558912387,,,
division,14,5065.0,6179,395.50332594235033,924.4878048780488,,,
division,14,5073.0,6180;6181,148.8127240143369,936.1702508960574,,,
division,14,5078.0,6182;6183,1672.2540415704389,948.6089299461124,,,
division,14,5080.0,6184,1811.238765320018,947.8034498411257,,,
division,14,5085.0,6185,1725.2892976588628,957.2001114827202,,,
division,14,5087.0,6186;6187,1327.9766431287344,951.6947311243889,,,
division,14,5094.0,6188,1364.2421404682275,960.7959866220735,,,
division,14,5095.0,6189,1758.6827380952382,968.5077380952381,,,
division,14,5096.0,6190;6191,1243.983524355301,963.6661891117478,,,
division,14,5097.0,6192;6193,1564.145875937287,969.7661895023858,,,
division,14,5098.0,6194,1512.1125654450261,974.0219895287958,,,
division,14,5101.0,6195;6196,982.9974009096816,962.8447043534762,,,
division,14,5103.0,6197;6198,1046.6038882138519,959.8007290400972,,,
division,14,5106.0,6199,1070.0549019607843,977.4150326797386,,,
division,14,5107.0,6200;6201,793.7808667211774,974.7105478331971,,,
division,14,5111.0,6202;6203,198.48387096774192,979.5623167155425,,,
division,14,5114.0,6204,1592.9945606694562,995.7719665271967,,,
division,14,5122.0,6205;6206,1655.9550925925926,1011.5652777777777,,,
division,14,5133.0,6207;6208,1210.2825552825552,1001.8088452088452,,,
division,14,5135.0,6209;6210,874.4712301587301,997.2271825396825,,,
division,14,5137.0,6211,1525.8775790921595,1002.4704264099037,,,
division,14,5139.0,6212;6213,1288.2011049723758,1011.2309392265194,,,
division,14,5150.0,6214;6215,650.2153361344538,1009.1376050420168,,,
division,14,5163.0,6216;6217,286.3019736842105,1035.6993421052632,,,
division,14,5165.0,6218;6219,1344.1615720524017,1041.9369931378665,,,
division,14,5170.0,6220;6221,1481.728095582911,1048.0633598841418,,,
division,14,5171.0,6222;6223,1163.4469598965072,1032.434023285899,,,
division,14,5174.0,6224;6225,1569.7479627473806,1047.5075669383004,,,
division,14,5176.0,6226;6227,1732.2146957520092,1059.05223880597,,,
division,14,5177.0,6228;6229,754.8269230769231,1044.0042735042734,,,
division,14,5179.0,6230;6231,891.1401160196341,1050.9161088799642,,,
division,14,5180.0,6232,1197.9918699186992,1052.14012434242,,,
division,14,5181.0,6233,1765.5208116545266,1060.627471383975,,,
division,14,5193.0,6234;6235,1126.986432160804,1063.5879396984924,,,
division,14,5194.0,6236;6237,1624.192349137931,1071.9762931034484,,,
division,14,5207.0,6238,1226.8290269378779,1077.3837273227048,,,
division,14,5212.0,6239,1668.5975387420237,1099.046034639927,,,
division,14,5213.0,6240,1163.0972738537794,1086.69083023544,,,
division,14,5216.0,6241;6242,1002.3130943672274,1086.0950987564008,,,
division,14,5225.0,6243,945.526517222526,1101.8392564242756,,,
division,14,5226.0,6244;6245,1738.0900837988827,1105.8861731843576,,,
division,14,5229.0,6246;6247,790.2843601895735,1114.5308056872038,,,
division,14,5249.0,6248,820.4804900181488,1138.1284029038113,,,
division,14,5251.0,6249,1382.8568281938326,1130.6525330396476,,,
division,14,5253.0,6250;6251,1059.5256183745582,1130.3197879858658,,,
division,14,5255.0,6252,644.4428571428572,1133.9551020408164,,,
division,14,5259.0,6253;6254,1145.671456888008,1144.974231912785,,,
division,14,5270.0,6255;6256,747.2989010989011,1151.3296703296703,,,
division,14,5280.0,6257;6258,1033.6738428417652,1162.6550053821313,,,
division,14,5287.0,6259;6260,507.1434854315558,1170.301264431006,,,
division,14,5296.0,6261;6262,1310.9583333333333,1190.3725198412699,,,
division,14,5298.0,6263;6264,576.1052307692307,1187.793846153846,,,
division,14,5299.0,6265,1057.0817822899041,1190.8302312464748,,,
division,14,5302.0,6266,712.839446366782,1185.2961937716263,,,
division,14,5305.0,6267;6268,1213.972496776966,1200.6549204984958,,,
division,14,5313.0,6269;6270,879.3490196078432,1197.795294117647,,,
division,14,5322.0,6271,903.0523721503389,1219.290819470117,,,
division,14,5327.0,6272;6273,565.8052516411378,1226.3544857768052,,,
division,14,5351.0,6274;6275,1059.0220640569396,1263.629181494662,,,
division,14,5352.0,6276;6277,949.5554812834224,1263.9866310160428,,,
division,14,5360.0,6278;6279,468.9086419753086,1265.9506172839506,,,
division,14,5372.0,6280,963.1476389719068,1294.501494321578,,,
division,14,5374.0,6281,632.8193308550186,1317.3524163568773,,,
division,14,5383.0,6282;6283,554.2164261931188,1315.8801331853497,,,
division,14,5387.0,6284;6285,1142.939531859558,1322.8849154746424,,,
division,14,5398.0,6286,1775.2737588652483,1352.5952718676124,,,
division,14,5404.0,6287,1744.375572519084,1350.2374045801528,,,
division,14,5420.0,6288;6289,1160.282875511397,1373.3045002922267,,,
division,14,5425.0,6290,1192.959549071618,1387.4164456233423,,,
division,14,5432.0,6291;6292,1103.258552631579,1392.6888157894737,,,
division,14,5433.0,6293,1671.4072398190044,1402.3778280542986,,,
division,14,5440.0,6294,1604.8667198723065,1418.8304070231445,,,
division,14,5467.0,6295;6296,1665.978305785124,1452.965909090909,,,
division,14,5469.0,6297,1805.770775237033,1464.750139431121,,,
division,14,5470.0,6298,1686.2271313005601,1469.8487865588052,,,
division,14,5471.0,6299,1710.8806282722512,1478.647120418848,,,
division,14,5484.0,6300;6301,555.2104874446086,1474.2296898079765,,,
division,14,5500.0,6302;6303,798.3740310077519,1488.8265503875969,,,
division,14,5501.0,6304,996.9501312335958,1493.0656167979002,,,
division,14,5505.0,6305,1728.8054607508532,1514.754266211604,,,
division,14,5512.0,6306;6307,1087.1552575864503,1514.2540578687367,,,
division,14,5517.0,6308,866.8630041724617,1521.0813630041725,,,
division,14,5561.0,6309,1210.5662431941923,1587.2020568663038,,,
division,14,5592.0,6310;6311,721.2354651162791,1635.1598837209303,,,
division,14,5602.0,6312;6313,1437.1335379892555,1647.0560245587108,,,
division,14,5614.0,6314,719.4164727780363,1679.0302466263379,,,
division,14,5623.0,6315;6316,1007.4316239316239,1684.2210012210012,,,
division,14,5636.0,6317,739.4466666666667,1708.2575,,,
division,14,5642.0,6318;6319,1406.3748411689962,1714.0952986022871,,,
division,14,5643.0,6320,803.1448680351906,1718.5260997067448,,,
division,14,5644.0,6321,1539.5497771173848,1719.0946012877662,,,
division,14,5646.0,6322,1084.8831239759695,1723.5155652648825,,,
division,14,5647.0,6323;6324,849.8360655737705,1713.906683480454,,,
division,14,5649.0,6325;6326,695.6267870579383,1727.875094055681,,,
division,14,5670.0,6327,1492.9931271477662,1756.7319587628865,,,
division,14,5676.0,6328;6329,1067.1056763285023,1765.8490338164252,,,
division,14,5681.0,6330,978.1730190571715,1775.495486459378,,,
division,14,5685.0,6331,1729.8013745704468,1776.1924398625429,,,
division,14,5696.0,6332,742.8791366906474,1798.415107913669,,,
division,14,5698.0,6333,1471.2487451199108,1797.0775237032906,,,
division,14,5720.0,6334;6335,842.50097213221,1830.7712248865846,,,
division,14,5722.0,6336,1008.84684147795,1836.6680572109653,,,
division,14,5725.0,6337,1225.3823221757323,1842.3294979079499,,,
division,14,5727.0,6338,1043.1109107303878,1841.711451758341,,,
division,14,5737.0,6339,1785.9414225941423,1852.1011157601115,,,
division,14,5746.0,6340;6341,662.6860722181282,1869.0383198231393,,,
division,14,5747.0,6342,1357.22375,1870.85125,,,
division,14,5750.0,6343,738.8150064683053,1881.0912031047865,,,
division,14,5755.0,6344;6345,1079.3293502613892,1879.2628827483197,,,
division,14,5769.0,6346,766.1779448621554,1896.0388471177944,,,
division,14,5770.0,6347,823.8596043395022,1903.4658583280154,,,
division,14,5771.0,6348,1149.042328042328,1906.6014109347443,,,
division,14,5773.0,6349,930.4783639596917,1907.4860699466508,,,
division,14,5782.0,6350;6351,702.8710644677661,1914.416791604198,,,
division,14,5783.0,6352;6353,1563.5092857142856,1914.9485714285715,,,
division,15,5805.0,7029,1118.956081562812,97.23926992727792,,,
division,15,5807.0,7030,403.85829596412555,208.92825112107624,,,
division,15,5818.0,7031,1262.9730088495576,251.10442477876106,,,
division,15,5843.0,7032,1140.9381084840056,258.6550764951321,,,
division,15,5864.0,7033,952.7183908045977,311.85632183908046,,,
division,15,5866.0,7034,507.2625863770977,320.1974333662389,,,
division,15,5878.0,7035,1259.716903344022,344.8002748511223,,,
division,15,5889.0,7036;7037,1352.180766449747,360.176428054953,,,
division,15,5942.0,7038,1179.762784090909,480.609375,,,
division,15,5962.0,7039,1421.623904014767,532.5906783571759,,,
division,15,5968.0,7040,1307.6635761589405,533.9556291390728,,,
division,15,5976.0,7041,297.11024237685695,544.6450351837373,,,
division,15,5994.0,7042,925.4210870988867,570.4237066142764,,,
division,15,6002.0,7043,986.8416356877324,579.1895910780669,,,
division,15,6005.0,7044,1238.4004360465117,585.5595930232558,,,
division,15,6522.0,7045,895.7874692874693,601.2702702702703,,,
division,15,6023.0,7046,1325.030353200883,618.4823399558499,,,
division,15,6533.0,7047;7048,1526.8202676864246,649.2609942638624,,,
division,15,6048.0,7049;7050,1620.2778242677825,651.9355648535565,,,
division,15,6061.0,7051,1313.0176245210728,661.3494252873563,,,
division,15,6068.0,7052,1276.5581000848176,686.5301102629347,,,
division,15,6060.0,7053,1164.9359154929577,694.3507042253522,,,
division,15,6079.0,7054;7055,1628.9434129089302,732.7768936044798,,,
division,15,6107.0,7056;7057,1537.82769726248,764.1674718196457,,,
division,15,6105.0,7058;7059,1336.553775743707,769.6687643020595,,,
division,15,6110.0,7060;7061,1139.1748158070998,772.8801071667783,,,
division,15,6109.0,7062;7063,1477.5330243337196,786.2595596755503,,,
division,15,4977.0,7064,1578.9532710280373,855.4898753894081,,,
division,15,6150.0,7065,1274.0433450087567,879.9098073555166,,,
division,15,6140.0,7066,1600.5845369583687,877.9141886151232,,,
division,15,6155.0,7067,1695.4363438520131,914.8362350380849,,,
division,15,6170.0,7068;7069,1412.4785949506038,918.6838638858397,,,
division,15,6177.0,7070,1479.3119953863898,930.4100346020762,,,
division,15,6165.0,7071,1769.3467741935483,920.8225806451613,,,
division,15,6690.0,7072,1125.9246901811248,960.4942802669209,,,
division,15,6190.0,7073;7074,1228.1026011560693,955.8721098265896,,,
division,15,6178.0,7075,1496.0,964.0205183585313,,,
division,15,6197.0,7076,1032.0506493506493,953.1077922077922,,,
division,15,6220.0,7077,1465.4362535612536,1037.4697293447293,,,
division,15,6224.0,7078;7079,1554.0947109471094,1037.2779827798279,,,
division,15,6228.0,7080,739.062082139446,1036.774594078319,,,
division,15,6236.0,7081;7082,1610.7448071216618,1061.8135509396636,,,
division,15,6219.0,7083;7084,1365.8761726078799,1057.5378361475923,,,
division,15,6237.0,7085,1637.9309542280837,1061.6803723816913,,,
division,15,6232.0,7086,1210.9849362688296,1070.0672074159907,,,
division,15,5225.0,7087,929.901400560224,1095.7966386554622,,,
division,15,6768.0,7088,606.7639484978541,1117.0286123032904,,,
division,15,5251.0,7089;7090,1370.3674732695554,1122.871131119865,,,
division,15,6790.0,7091,312.75422626788037,1166.9102730819245,,,
division,15,6261.0,7092,1294.690438457475,1180.8483888008452,,,
division,15,6267.0,7093,1198.366897147796,1193.099827139153,,,
division,15,6804.0,7094,1809.2187640956247,1215.4848894903023,,,
division,15,6289.0,7095,1177.4217134416544,1381.1676514032497,,,
division,15,6294.0,7096;7097,1620.234942757591,1453.3521652563466,,,
division,15,5457.0,7098;7099,1163.375751503006,1441.370741482966,,,
division,16,4327.0,7332,421.28528366885564,92.42555711056087,,,
division,16,4332.0,7333,621.9128646703508,90.09831641177226,,,
